ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11521322,JB534587,11/28/2018 17:03,012XX E 53RD ST,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,BANK,FALSE,FALSE,234,2,4,41,11,1185239,1870376,2018,12/5/2018 16:21,41.79946141,-87.59620632,"(41.799461412, -87.596206318)"
11546909,JB567650,11/11/2018 3:16,012XX E 53RD ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,BANK,FALSE,FALSE,234,2,4,41,11,1185239,1870376,2018,12/29/2018 15:59,41.79946141,-87.59620632,"(41.799461412, -87.596206318)"
11436759,JB421522,9/3/2018 23:45,012XX E 53RD ST,620,BURGLARY,UNLAWFUL ENTRY,RESTAURANT,FALSE,FALSE,234,2,4,41,5,1185311,1870377,2018,9/10/2018 16:05,41.79946246,-87.59594225,"(41.799462461, -87.595942248)"
11302551,JB246675,5/2/2018 10:50,012XX E 53RD ST,320,ROBBERY,STRONGARM - NO WEAPON,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,234,2,4,41,3,1185307,1870377,2018,5/9/2018 15:51,41.79946256,-87.59595692,"(41.799462555, -87.595956916)"
11198021,JB108137,1/8/2018 2:10,012XX E 53RD ST,860,THEFT,RETAIL THEFT,DRUG STORE,FALSE,FALSE,234,2,4,41,6,1185293,1870377,2018,5/4/2018 15:51,41.79946289,-87.59600826,"(41.799462885, -87.596008257)"
11257476,JB187427,3/15/2018 22:20,012XX E 53RD ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,234,2,4,41,6,1185293,1870377,2018,5/4/2018 15:51,41.79946289,-87.59600826,"(41.799462885, -87.596008257)"
11258875,JB189418,3/17/2018 15:26,012XX E 53RD ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,234,2,4,41,6,1185293,1870377,2018,5/4/2018 15:51,41.79946289,-87.59600826,"(41.799462885, -87.596008257)"
11317358,JB265361,5/16/2018 2:15,012XX E 53RD ST,320,ROBBERY,STRONGARM - NO WEAPON,SMALL RETAIL STORE,FALSE,FALSE,234,2,4,41,3,1185293,1870377,2018,5/23/2018 16:05,41.79946289,-87.59600826,"(41.799462885, -87.596008257)"
11329059,JB282237,5/28/2018 13:10,012XX E 53RD ST,2820,OTHER OFFENSE,TELEPHONE THREAT,STREET,FALSE,FALSE,234,2,4,41,26,1185293,1870377,2018,6/4/2018 16:01,41.79946289,-87.59600826,"(41.799462885, -87.596008257)"
11379061,JB348256,7/9/2018 8:30,012XX E 53RD ST,820,THEFT,$500 AND UNDER,SIDEWALK,FALSE,FALSE,234,2,4,41,6,1185293,1870377,2018,7/18/2018 15:53,41.79946289,-87.59600826,"(41.799462885, -87.596008257)"
11405322,JB382376,8/3/2018 23:15,012XX E 53RD ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,FALSE,FALSE,234,2,4,41,11,1185293,1870377,2018,8/10/2018 16:09,41.79946289,-87.59600826,"(41.799462885, -87.596008257)"
11411342,JB390095,8/12/2018 11:40,012XX E 53RD ST,860,THEFT,RETAIL THEFT,DRUG STORE,FALSE,FALSE,234,2,4,41,6,1185293,1870377,2018,8/19/2018 16:03,41.79946289,-87.59600826,"(41.799462885, -87.596008257)"
11470517,JB465242,10/6/2018 18:45,012XX E 53RD ST,860,THEFT,RETAIL THEFT,DRUG STORE,FALSE,FALSE,234,2,4,41,6,1185293,1870377,2018,10/17/2018 16:18,41.79946289,-87.59600826,"(41.799462885, -87.596008257)"
11499202,JB504395,11/5/2018 12:50,012XX E 53RD ST,820,THEFT,$500 AND UNDER,SIDEWALK,FALSE,FALSE,234,2,4,41,6,1185293,1870377,2018,11/12/2018 16:33,41.79946289,-87.59600826,"(41.799462885, -87.596008257)"
11328289,JB281239,5/27/2018 17:45,012XX E 53RD ST,890,THEFT,FROM BUILDING,GROCERY FOOD STORE,FALSE,FALSE,234,2,4,41,6,1185289,1870377,2018,6/3/2018 15:52,41.79946298,-87.59602293,"(41.799462979, -87.596022926)"
11328290,JB281256,5/27/2018 17:45,012XX E 53RD ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GROCERY FOOD STORE,FALSE,FALSE,234,2,4,41,11,1185289,1870377,2018,6/3/2018 15:52,41.79946298,-87.59602293,"(41.799462979, -87.596022926)"
11399413,JB374356,8/1/2018 12:16,012XX E 53RD ST,496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,PARKING LOT/GARAGE(NON.RESID.),TRUE,TRUE,234,2,4,41,04B,1185289,1870377,2018,8/8/2018 16:16,41.79946298,-87.59602293,"(41.799462979, -87.596022926)"
11527513,JB542793,12/6/2018 17:35,012XX E 53RD ST,460,BATTERY,SIMPLE,RESTAURANT,FALSE,FALSE,234,2,4,41,08B,1185289,1870377,2018,12/13/2018 16:16,41.79946298,-87.59602293,"(41.799462979, -87.596022926)"
11328681,JB281753,5/28/2018 1:00,052XX S COTTAGE GROVE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,233,2,4,40,14,1182477,1870358,2018,6/4/2018 16:01,41.79947657,-87.60633572,"(41.799476567, -87.606335718)"
11398730,JB373791,7/31/2018 23:02,013XX E 53RD ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,TRUE,TRUE,234,2,4,41,08B,1185782,1870388,2018,8/7/2018 16:02,41.79948155,-87.59421465,"(41.799481546, -87.594214647)"
11551293,JB572891,12/30/2018 0:00,013XX E 53RD ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,SMALL RETAIL STORE,FALSE,FALSE,234,2,4,41,11,1185847,1870390,2018,1/10/2019 15:16,41.7994855,-87.59397622,"(41.7994855, -87.593976216)"
11221277,JB138945,1/24/2018 3:57,013XX E 53RD ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,234,2,4,41,11,1185890,1870391,2018,5/4/2018 15:51,41.79948723,-87.59381849,"(41.799487229, -87.593818494)"
11288965,JB228958,4/18/2018 0:00,013XX E 53RD ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,TRUE,234,2,4,41,26,1185890,1870391,2018,5/4/2018 15:51,41.79948723,-87.59381849,"(41.799487229, -87.593818494)"
11311415,JB258346,5/9/2018 20:00,013XX E 53RD st,810,THEFT,OVER $500,PARK PROPERTY,FALSE,FALSE,234,2,4,41,6,1185890,1870391,2018,5/16/2018 16:12,41.79948723,-87.59381849,"(41.799487229, -87.593818494)"
11375792,JB344109,7/10/2018 16:00,013XX E 53RD ST,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,FALSE,FALSE,234,2,4,41,11,1185890,1870391,2018,7/17/2018 15:53,41.79948723,-87.59381849,"(41.799487229, -87.593818494)"
11387213,JB358720,7/21/2018 5:10,013XX E 53RD ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,TRUE,FALSE,234,2,4,41,7,1185890,1870391,2018,7/29/2018 15:52,41.79948723,-87.59381849,"(41.799487229, -87.593818494)"
11390923,JB363667,7/24/2018 16:10,013XX E 53RD ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,234,2,4,41,11,1185890,1870391,2018,7/31/2018 15:50,41.79948723,-87.59381849,"(41.799487229, -87.593818494)"
11454342,JB446160,9/21/2018 16:00,013XX E 53RD ST,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,234,2,4,41,08A,1185890,1870391,2018,9/28/2018 16:05,41.79948723,-87.59381849,"(41.799487229, -87.593818494)"
11512808,JB518473,11/16/2018 16:30,013XX E 53RD ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,234,2,4,41,6,1185890,1870391,2018,11/28/2018 16:14,41.79948723,-87.59381849,"(41.799487229, -87.593818494)"
11205862,JB118584,1/16/2018 22:15,013XX E 53RD ST,460,BATTERY,SIMPLE,STREET,TRUE,FALSE,234,2,4,41,08B,1185977,1870393,2018,5/4/2018 15:51,41.79949066,-87.59349938,"(41.799490663, -87.593499384)"
11216552,JB132938,1/28/2018 11:00,013XX E 53RD ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,FALSE,FALSE,234,2,4,41,11,1185977,1870393,2018,5/4/2018 15:51,41.79949066,-87.59349938,"(41.799490663, -87.593499384)"
11232436,JB154206,2/16/2018 10:30,013XX E 53RD ST,320,ROBBERY,STRONGARM - NO WEAPON,DEPARTMENT STORE,FALSE,FALSE,234,2,4,41,3,1185977,1870393,2018,5/4/2018 15:51,41.79949066,-87.59349938,"(41.799490663, -87.593499384)"
11240360,JB165102,2/25/2018 15:30,013XX E 53RD ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,FALSE,FALSE,234,2,4,41,11,1185977,1870393,2018,5/4/2018 15:51,41.79949066,-87.59349938,"(41.799490663, -87.593499384)"
11256176,JB185908,3/14/2018 18:09,013XX E 53RD ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,DEPARTMENT STORE,TRUE,FALSE,234,2,4,41,18,1185977,1870393,2018,5/4/2018 15:51,41.79949066,-87.59349938,"(41.799490663, -87.593499384)"
11265771,JB198469,3/19/2018 18:15,013XX E 53RD ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,234,2,4,41,6,1185977,1870393,2018,5/4/2018 15:51,41.79949066,-87.59349938,"(41.799490663, -87.593499384)"
11265774,JB198471,3/24/2018 18:00,013XX E 53RD ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,234,2,4,41,6,1185977,1870393,2018,5/4/2018 15:51,41.79949066,-87.59349938,"(41.799490663, -87.593499384)"
11309992,JB256706,5/9/2018 14:02,013XX E 53RD ST,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,234,2,4,41,6,1185977,1870393,2018,5/16/2018 16:12,41.79949066,-87.59349938,"(41.799490663, -87.593499384)"
11331598,JB285421,5/30/2018 12:30,013XX E 53RD ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,FALSE,FALSE,234,2,4,41,11,1185977,1870393,2018,6/6/2018 15:54,41.79949066,-87.59349938,"(41.799490663, -87.593499384)"
11361480,JB324803,6/24/2018 7:18,013XX E 53RD ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,234,2,4,41,6,1185977,1870393,2018,7/1/2018 15:55,41.79949066,-87.59349938,"(41.799490663, -87.593499384)"
11372430,JB339483,7/7/2018 13:09,013XX E 53RD ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,234,2,4,41,6,1185977,1870393,2018,7/14/2018 15:51,41.79949066,-87.59349938,"(41.799490663, -87.593499384)"
11385588,JB356786,7/19/2018 14:42,013XX E 53RD ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,234,2,4,41,6,1185977,1870393,2018,7/26/2018 15:51,41.79949066,-87.59349938,"(41.799490663, -87.593499384)"
11398372,JB373299,7/31/2018 17:11,013XX E 53RD ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,234,2,4,41,6,1185977,1870393,2018,8/7/2018 16:02,41.79949066,-87.59349938,"(41.799490663, -87.593499384)"
11421630,JB402219,8/20/2018 15:00,013XX E 53RD ST,810,THEFT,OVER $500,DEPARTMENT STORE,FALSE,FALSE,234,2,4,41,6,1185977,1870393,2018,8/27/2018 16:18,41.79949066,-87.59349938,"(41.799490663, -87.593499384)"
11454201,JB445946,9/22/2018 7:30,013XX E 53RD ST,860,THEFT,RETAIL THEFT,OTHER,FALSE,FALSE,234,2,4,41,6,1185977,1870393,2018,9/29/2018 15:59,41.79949066,-87.59349938,"(41.799490663, -87.593499384)"
11454341,JB446144,9/22/2018 10:45,013XX E 53RD ST,860,THEFT,RETAIL THEFT,OTHER,FALSE,FALSE,234,2,4,41,6,1185977,1870393,2018,9/29/2018 15:59,41.79949066,-87.59349938,"(41.799490663, -87.593499384)"
11454555,JB446480,9/11/2018 17:53,013XX E 53RD ST,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,234,2,4,41,6,1185977,1870393,2018,9/26/2018 16:12,41.79949066,-87.59349938,"(41.799490663, -87.593499384)"
11471104,JB468233,10/8/2018 11:00,013XX E 53RD ST,860,THEFT,RETAIL THEFT,OTHER,FALSE,FALSE,234,2,4,41,6,1185977,1870393,2018,10/15/2018 16:40,41.79949066,-87.59349938,"(41.799490663, -87.593499384)"
11471222,JB468437,10/9/2018 8:32,013XX E 53RD ST,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,234,2,4,41,6,1185977,1870393,2018,10/16/2018 16:10,41.79949066,-87.59349938,"(41.799490663, -87.593499384)"
11471456,JB468733,10/8/2018 21:00,013XX E 53RD ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,234,2,4,41,6,1185977,1870393,2018,10/15/2018 16:40,41.79949066,-87.59349938,"(41.799490663, -87.593499384)"
11481300,JB481817,10/19/2018 14:06,013XX E 53RD ST,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,234,2,4,41,6,1185977,1870393,2018,10/26/2018 16:09,41.79949066,-87.59349938,"(41.799490663, -87.593499384)"
11509516,JB518798,11/16/2018 20:29,013XX E 53RD ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,FALSE,234,2,4,41,6,1185977,1870393,2018,11/23/2018 16:11,41.79949066,-87.59349938,"(41.799490663, -87.593499384)"
11510426,JB520020,11/17/2018 21:12,013XX E 53RD ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,234,2,4,41,6,1185977,1870393,2018,11/24/2018 16:09,41.79949066,-87.59349938,"(41.799490663, -87.593499384)"
11512902,JB523496,11/20/2018 18:40,013XX E 53RD ST,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,234,2,4,41,6,1185977,1870393,2018,1/26/2019 16:02,41.79949066,-87.59349938,"(41.799490663, -87.593499384)"
11529420,JB545406,12/8/2018 16:00,013XX E 53RD ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,FALSE,FALSE,234,2,4,41,11,1185977,1870393,2018,12/15/2018 16:10,41.79949066,-87.59349938,"(41.799490663, -87.593499384)"
11548256,JB569058,12/27/2018 14:04,013XX E 53RD ST,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,234,2,4,41,6,1185977,1870393,2018,1/3/2019 16:09,41.79949066,-87.59349938,"(41.799490663, -87.593499384)"
11354179,JB315349,6/20/2018 13:45,013XX E 53RD ST,560,ASSAULT,SIMPLE,PARK PROPERTY,FALSE,FALSE,234,2,4,41,08A,1186020,1870394,2018,6/27/2018 16:15,41.79949239,-87.59334166,"(41.799492391, -87.593341663)"
11494089,JB498477,10/31/2018 19:00,013XX E 53RD ST,320,ROBBERY,STRONGARM - NO WEAPON,PARK PROPERTY,FALSE,FALSE,234,2,5,41,3,1186020,1870394,2018,11/7/2018 16:21,41.79949239,-87.59334166,"(41.799492391, -87.593341663)"
11428753,JB412404,8/28/2018 14:00,013XX E 53RD ST,1110,DECEPTIVE PRACTICE,BOGUS CHECK,CURRENCY EXCHANGE,FALSE,FALSE,234,2,4,41,11,1186303,1870401,2018,9/4/2018 16:10,41.79950491,-87.59230362,"(41.799504909, -87.592303622)"
11436806,JB422905,9/4/2018 16:00,013XX E 53RD ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,234,2,4,41,6,1186296,1870401,2018,9/11/2018 16:02,41.79950508,-87.59232929,"(41.799505075, -87.592329293)"
11207123,JB120374,1/17/2018 17:00,013XX E 53RD ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,FALSE,FALSE,234,2,4,41,11,1186284,1870401,2018,5/4/2018 15:51,41.79950536,-87.5923733,"(41.799505359, -87.592373299)"
11299557,JB243010,4/28/2018 17:45,013XX E 53RD ST,610,BURGLARY,FORCIBLE ENTRY,BARBERSHOP,FALSE,FALSE,234,2,4,41,5,1186334,1870402,2018,5/5/2018 15:54,41.79950692,-87.59218991,"(41.79950692, -87.592189907)"
11348120,JB307076,6/14/2018 18:50,013XX E 53RD ST,810,THEFT,OVER $500,RESTAURANT,FALSE,FALSE,234,2,4,41,6,1186315,1870402,2018,6/21/2018 16:04,41.79950737,-87.59225958,"(41.79950737, -87.592259584)"
11487500,JB489800,10/25/2018 11:00,013XX E 53RD ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESTAURANT,FALSE,FALSE,234,2,5,41,11,1186315,1870402,2018,11/1/2018 16:12,41.79950737,-87.59225958,"(41.79950737, -87.592259584)"
11265613,JB197953,3/24/2018 11:02,013XX E 53RD ST,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,234,2,4,41,04A,1186391,1870404,2018,5/4/2018 15:51,41.79951106,-87.59198081,"(41.799511059, -87.591980813)"
11292584,JB233715,4/22/2018 16:45,013XX E 53RD ST,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,234,2,4,41,08A,1186391,1870404,2018,5/4/2018 15:51,41.79951106,-87.59198081,"(41.799511059, -87.591980813)"
11298546,JB241523,4/28/2018 14:54,013XX E 53RD ST,560,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,234,2,4,41,08A,1186391,1870404,2018,5/5/2018 15:54,41.79951106,-87.59198081,"(41.799511059, -87.591980813)"
11387972,JB359766,7/21/2018 22:17,013XX E 53RD ST,460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,234,2,4,41,08B,1186391,1870404,2018,7/28/2018 15:48,41.79951106,-87.59198081,"(41.799511059, -87.591980813)"
11258736,JB189165,3/17/2018 11:53,014XX E 53RD ST,460,BATTERY,SIMPLE,RESTAURANT,FALSE,FALSE,234,2,4,41,08B,1186536,1870407,2018,5/4/2018 15:51,41.79951586,-87.59144897,"(41.799515859, -87.591448973)"
11259757,JB190574,3/18/2018 14:09,014XX E 53RD ST,460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,234,2,4,41,08B,1186536,1870407,2018,5/4/2018 15:51,41.79951586,-87.59144897,"(41.799515859, -87.591448973)"
11299494,JB242886,4/29/2018 15:00,014XX E 53RD ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,234,2,4,41,6,1186536,1870407,2018,5/6/2018 15:50,41.79951586,-87.59144897,"(41.799515859, -87.591448973)"
11357373,JB319743,6/23/2018 20:10,014XX E 53RD ST,860,THEFT,RETAIL THEFT,RESTAURANT,FALSE,FALSE,234,2,4,41,6,1186536,1870407,2018,6/30/2018 15:49,41.79951586,-87.59144897,"(41.799515859, -87.591448973)"
11468056,JB464021,10/5/2018 17:35,014XX E 53RD ST,558,ASSAULT,AGG PRO.EMP: OTHER DANG WEAPON,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,234,2,4,41,04A,1186536,1870407,2018,10/12/2018 15:54,41.79951586,-87.59144897,"(41.799515859, -87.591448973)"
11481248,JB481629,10/19/2018 12:05,014XX E 53RD ST,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,234,2,4,41,04A,1186536,1870407,2018,10/26/2018 16:09,41.79951586,-87.59144897,"(41.799515859, -87.591448973)"
11494316,JB498851,10/31/2018 20:40,014XX E 53RD ST,460,BATTERY,SIMPLE,STREET,TRUE,FALSE,234,2,4,41,08B,1186536,1870407,2018,12/16/2018 16:03,41.79951586,-87.59144897,"(41.799515859, -87.591448973)"
11265547,JB198128,3/3/2018 9:00,014XX E 53RD ST,890,THEFT,FROM BUILDING,SMALL RETAIL STORE,FALSE,FALSE,234,2,4,41,6,1186610,1870408,2018,5/4/2018 15:51,41.79951685,-87.59117757,"(41.79951685, -87.591177569)"
11360964,JB324383,6/27/2018 3:00,014XX E 53RD ST,1330,CRIMINAL TRESPASS,TO LAND,CONSTRUCTION SITE,FALSE,FALSE,234,2,4,41,26,1186597,1870408,2018,7/4/2018 15:53,41.79951716,-87.59122524,"(41.799517158, -87.591225242)"
11387968,JB359820,7/21/2018 23:05,014XX E 53RD ST,460,BATTERY,SIMPLE,SIDEWALK,TRUE,FALSE,234,2,4,41,08B,1186597,1870408,2018,7/28/2018 15:48,41.79951716,-87.59122524,"(41.799517158, -87.591225242)"
11389014,JB361204,7/23/2018 4:55,014XX E 53RD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,HOTEL/MOTEL,FALSE,FALSE,234,2,4,41,14,1186597,1870408,2018,7/30/2018 15:52,41.79951716,-87.59122524,"(41.799517158, -87.591225242)"
11238431,JB162470,2/23/2018 12:39,014XX E 53RD ST,460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,234,2,4,41,08B,1186573,1870408,2018,5/4/2018 15:51,41.79951773,-87.59131326,"(41.799517726, -87.591313255)"
11437429,JB423763,9/5/2018 18:50,014XX E 53RD ST,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,DEPARTMENT STORE,FALSE,FALSE,234,2,4,41,04A,1186573,1870408,2018,9/12/2018 16:05,41.79951773,-87.59131326,"(41.799517726, -87.591313255)"
11229509,JB150391,1/30/2018 0:00,014XX E 53RD ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,BANK,FALSE,FALSE,234,2,4,41,11,1186659,1870409,2018,5/4/2018 15:51,41.79951843,-87.59099784,"(41.799518433, -87.590997844)"
11333246,JB287429,5/31/2018 20:35,014XX E 53RD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,234,2,4,41,14,1186659,1870409,2018,6/7/2018 15:54,41.79951843,-87.59099784,"(41.799518433, -87.590997844)"
11269918,JB202760,3/28/2018 6:50,014XX E 53RD ST,4386,OTHER OFFENSE,VIOLATION OF CIVIL NO CONTACT ORDER,RESTAURANT,FALSE,TRUE,234,2,4,41,26,1186646,1870409,2018,5/4/2018 15:51,41.79951874,-87.59104552,"(41.799518741, -87.591045517)"
11342343,JB299549,6/9/2018 11:30,014XX E 53RD ST,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,RESTAURANT,FALSE,FALSE,234,2,4,41,26,1186646,1870409,2018,7/7/2018 15:59,41.79951874,-87.59104552,"(41.799518741, -87.591045517)"
11389585,JB362064,7/23/2018 15:45,014XX E 53RD ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,234,2,4,41,6,1186646,1870409,2018,7/30/2018 15:52,41.79951874,-87.59104552,"(41.799518741, -87.591045517)"
11474291,JB472510,10/11/2018 11:30,014XX E 53RD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,FALSE,FALSE,234,2,4,41,14,1186646,1870409,2018,10/18/2018 16:27,41.79951874,-87.59104552,"(41.799518741, -87.591045517)"
11521668,JB535011,11/30/2018 16:55,014XX E 53RD ST,560,ASSAULT,SIMPLE,OTHER,FALSE,FALSE,234,2,5,41,08A,1186634,1870409,2018,12/7/2018 16:15,41.79951903,-87.59108952,"(41.799519025, -87.591089524)"
11235897,JB159195,2/20/2018 17:09,014XX E 53RD ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESTAURANT,FALSE,TRUE,234,2,4,41,26,1186708,1870411,2018,5/4/2018 15:51,41.79952276,-87.59081809,"(41.79952276, -87.590818087)"
11217901,JB134466,1/29/2018 15:15,014XX E 53RD ST,810,THEFT,OVER $500,BANK,FALSE,FALSE,234,2,4,41,6,1186920,1870416,2018,5/4/2018 15:51,41.79953145,-87.59004048,"(41.799531452, -87.590040481)"
11283277,JB221177,4/3/2018 22:00,014XX E 53RD ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,BANK,FALSE,FALSE,234,2,4,41,11,1186920,1870416,2018,5/4/2018 15:51,41.79953145,-87.59004048,"(41.799531452, -87.590040481)"
11321214,JB271624,5/20/2018 14:50,014XX E 53RD ST,1110,DECEPTIVE PRACTICE,BOGUS CHECK,BANK,FALSE,FALSE,234,2,4,41,11,1186920,1870416,2018,5/27/2018 15:50,41.79953145,-87.59004048,"(41.799531452, -87.590040481)"
11339429,JB295855,5/31/2018 18:00,014XX E 53RD ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,BANK,FALSE,FALSE,234,2,4,41,11,1186920,1870416,2018,6/9/2018 15:47,41.79953145,-87.59004048,"(41.799531452, -87.590040481)"
11422438,JB404245,8/20/2018 9:00,014XX E 53RD ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,BANK,FALSE,FALSE,234,2,4,41,11,1186920,1870416,2018,8/27/2018 16:18,41.79953145,-87.59004048,"(41.799531452, -87.590040481)"
11463424,JB457937,10/1/2018 10:00,014XX E 53RD ST,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,FALSE,FALSE,234,2,4,41,04A,1186920,1870416,2018,10/8/2018 16:15,41.79953145,-87.59004048,"(41.799531452, -87.590040481)"
11482667,JB483693,10/20/2018 22:15,014XX E 53RD ST,810,THEFT,OVER $500,BANK,FALSE,FALSE,234,2,5,41,6,1186920,1870416,2018,10/27/2018 16:07,41.79953145,-87.59004048,"(41.799531452, -87.590040481)"
11524356,JB538557,10/22/2018 10:00,014XX E 53RD ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,BANK,FALSE,FALSE,234,2,5,41,11,1186920,1870416,2018,12/6/2018 16:15,41.79953145,-87.59004048,"(41.799531452, -87.590040481)"
11515191,JB526487,11/23/2018 17:20,014XX E 53RD ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,234,2,5,41,6,1186954,1870417,2018,11/30/2018 16:15,41.79953339,-87.58991577,"(41.799533389, -87.589915765)"
11537102,JB555756,12/16/2018 12:30,014XX E 53RD ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,234,2,4,41,6,1186948,1870417,2018,12/23/2018 16:08,41.79953353,-87.58993777,"(41.799533532, -87.589937768)"
11379918,JB349470,7/14/2018 13:32,014XX E 53RD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,FALSE,FALSE,234,2,4,41,14,1186942,1870417,2018,7/21/2018 15:49,41.79953367,-87.58995977,"(41.799533674, -87.589959771)"
11252862,JB181432,3/11/2018 1:00,014XX E 53RD ST,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,FALSE,FALSE,234,2,4,41,04B,1186987,1870418,2018,5/4/2018 15:51,41.79953535,-87.58979472,"(41.79953535, -87.589794715)"
11445035,JB433780,9/13/2018 8:00,014XX E 53RD ST,810,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,234,2,4,41,6,1186987,1870418,2018,9/20/2018 16:03,41.79953535,-87.58979472,"(41.79953535, -87.589794715)"
